Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
11356489622,"May 7, 2024, 9:34:07 PM",Off to the office!,Ride,"",1222,4.72,,,true,,,activities/11356489622.gpx,,,1222.0,1097.0,4722.0498046875,10.174023628234863,4.304512023925781,13.256937980651855,12.019925117492676,122.80000305175781,136.10000610351562,6.896551609039307,0.008470897562801838,,,,,,,,,,,,,,,,,,3.0,,,,,0.0,9.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.8641979694366455,0.0,,,,,1.0269999504089355,,,,,,,""
11357870475,"May 8, 2024, 2:50:34 AM",Runnin' errands!,Ride,,843,3.11,,,true,,,activities/11357870475.gpx,,,843.0,795.0,3113.309814453125,6.952002048492432,3.9161128997802734,0.0,0.0,122.19999694824219,124.69999694824219,3.035828113555908,-0.03212015703320503,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.693131446838379,576.7000122070312,,,,,0.6771000027656555,,,,,,,""
11358004806,"May 8, 2024, 3:31:52 AM",Heading back to NPT,Ride,,1863,6.92,,,true,,,activities/11358004806.gpx,,,1863.0,1805.0,6926.4599609375,6.117993354797363,3.837373971939087,4.606993198394775,4.606993198394775,122.0,128.0,4.0224690437316895,-0.025987301021814346,,,,,,,,,,,,,,,,,,2.0,,,,,0.0,8.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.7179064750671387,0.0,,,,,1.5063999891281128,,,,,,,""
11364992413,"May 8, 2024, 10:55:32 PM",NPT Bodega to Merry Lane - Out-&-Back,Run,"Elkay Word of the Day:
blarney. noun. blar·​ney ˈblär-nē 1. : skillful flattery : blandishment.",2259,5.61,,,false,,,activities/11364992413.gpx,,,2259.0,2247.0,5618.56005859375,3.66796875,2.500471830368042,8.58367919921875,8.58367919921875,120.4000015258789,125.0,4.079965591430664,-0.0035596308298408985,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5629.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.4871890544891357,730.5,,,,,,,,,2.505162477493286,,,media/c6cb42e1-9c34-420d-aa9d-77683d48a773.jpg
11373569143,"May 10, 2024, 12:16:30 AM",Afternoon Ride,Ride,,134,0.20,,,false,,,activities/11373569143.gpx,,,134.0,110.0,206.0800018310547,3.842001438140869,1.8734545707702637,0.0,0.0,120.9000015258789,122.0,3.053436040878296,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.5379104614257812,0.0,,,,,,,,,,,,""
11373861913,"May 10, 2024, 12:19:40 AM",Bike Trail Base Run,Run,"Elkay Word of the Day:
latitudinarian. adjective
lat·i·tu·di·nar·i·an ˌla-tə-ˌtü-də-ˈner-ē-ən
: not insisting on strict conformity to a particular doctrine or standard : TOLERANT
specifically : tolerant of variations in religious opinion or doctrine",3964,8.49,,,false,"Intended this as a long run of 8 mi, but felt the flu bug still pressing me and didn't want to overexert yet. YET 😊",,activities/11373861913.gpx,,,3964.0,3877.0,8496.91015625,5.08203125,2.191619873046875,10.399592399597168,12.07442569732666,119.5,126.80000305175781,6.342520713806152,-0.010592085309326649,,,,,,,,,,,,,,,,,,5.0,,,,,0.0,70.0,0.0,,1.0,8518.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.143519163131714,372.0,,,,,,,,,2.197291612625122,,,media/2aefa354-49fe-4a02-a8e8-8bf2b6a7f001.jpg
11379346387,"May 10, 2024, 5:47:45 PM",Friday Bicycle Commute part 1,Ride,,2984,9.05,,,true,,,activities/11379346387.gpx,,,2984.0,2378.0,9049.8896484375,6.16796875,3.8056726455688477,7.549159526824951,7.549159526824951,122.80000305175781,130.39999389648438,4.060269832611084,0.008839886635541916,,,,,,,,,,,,,,,,,,2.0,,,,,0.0,11.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0328047275543213,435.5,,,,,1.9682999849319458,,,,,,,""
11380454970,"May 10, 2024, 9:32:02 PM",Friday Bicycle Commute part 2,Ride,,4154,10.46,,,true,,,activities/11380454970.gpx,,,4154.0,3114.0,10466.7197265625,7.217993259429932,3.3611817359924316,5.18030309677124,5.18030309677124,121.19999694824219,128.1999969482422,2.7549099922180176,-0.021974410861730576,,,,,,,,,,,,,,,,,,2.0,,,,,0.0,14.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.5196726322174072,0.0,,,,,2.276400089263916,,,,,,,""
11387942897,"May 11, 2024, 6:39:35 PM",MERRY LANE OUT-&-BACK,Run,,2172,4.86,,,false,,,activities/11387942897.gpx,,,2172.0,2112.0,4868.22021484375,3.5159912109375,2.3050284385681152,6.744513511657715,6.744513511657715,120.4000015258789,125.0,8.849519729614258,0.0,,,,,,,,,,,,,,,,,,4.0,,,,,0.0,23.0,0.0,,1.0,4881.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.241353750228882,813.0999755859375,,,,,,,,,2.311079502105713,,,""
11403706488,"May 13, 2024, 4:53:03 PM",MONDAY BICYCLE COMMUTE part 1,Ride,,15054,4.83,,,true,,,activities/11403706488.gpx,,,15054.0,1274.0,4835.22021484375,10.649999618530273,3.7953062057495117,13.257912635803223,13.257912635803223,122.80000305175781,136.10000610351562,8.264729499816895,0.012408948503434658,,,,,,,,,,,,,,,,,,2.0,,,,,0.0,6.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3211917281150818,0.0,,,,,1.0515999794006348,,,,,,,""
