Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
11708723582,"Jun 21, 2024, 11:06:13 PM",Evening Run,Run,,4184,9.65,142.0,19,false,,,activities/12491804544.fit.gz,,,4184.0,4071.0,9656.400390625,4.005734920501709,2.371997117996216,21.400001525878906,20.799999237060547,15.0,21.200000762939453,11.573890686035156,0.004135756753385067,,,,,142.0,130.1997528076172,,,512.0,,,19.0,,,,,,,,,,,,,0.0,,1.0,9735.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.3079349994659424,9555.400390625,,,,10768.0,,,,,2.3913042545318604,,,""
11708723664,"Jun 20, 2024, 11:22:43 PM",Evening Run,Run,,3964,9.67,141.0,18,false,,,activities/12491804629.fit.gz,,,3964.0,3964.0,9669.669921875,3.68798828125,2.4393718242645264,43.20000076293945,45.0,11.800000190734863,17.799999237060547,13.4232177734375,-0.006204962730407715,,,,,141.0,131.84576416015625,,,492.0,,,18.0,,,,,,,,,,,,,0.0,,1.0,9771.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.4393718242645264,9271.2001953125,,,,10638.0,,,,,2.465010166168213,,,""
11708723700,"Jun 18, 2024, 10:54:03 PM",Afternoon Run,Run,,3635,9.66,139.0,15,false,,,activities/12491804649.fit.gz,,,3635.0,3622.0,9665.0302734375,3.4959959983825684,2.668423652648926,30.39999771118164,30.0,10.800000190734863,15.600000381469727,9.6729154586792,0.006217143964022398,,,,,139.0,129.8343048095703,,,489.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,9722.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.6588804721832275,9349.0,,,,9926.0,,,,,2.684262752532959,,,""
11708723744,"Jun 17, 2024, 10:53:59 PM",Afternoon Run,Run,,3757,9.66,141.0,16,false,,,activities/12491804707.fit.gz,,,3757.0,3743.0,9665.26953125,3.916699171066284,2.5822253227233887,27.60000228881836,28.200000762939453,12.0,16.200000762939453,9.471248626708984,-0.018653161823749542,,,,,141.0,128.5669403076172,,,486.0,,,16.0,,,,,,,,,,,,,0.0,,1.0,9712.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.5726029872894287,9339.400390625,,,,10276.0,,,,,2.59479022026062,,,""
11708723844,"Jun 16, 2024, 1:38:14 PM",Morning Run,Run,,2039,4.84,137.0,8,false,,,activities/12491804846.fit.gz,,,2039.0,2039.0,4839.97998046875,3.2279999256134033,2.3737027645111084,9.19999885559082,11.0,15.0,19.600000381469727,5.687180995941162,-0.016528978943824768,,,,,137.0,129.84490966796875,,,245.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,4859.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.3737027645111084,4782.2001953125,,,,5516.0,,,,,2.3832271099090576,,,""
11708723889,"Jun 16, 2024, 12:15:55 PM",Morning Run,Run,,1820,5.68,170.0,32,false,,,activities/12491804896.fit.gz,,,1820.0,1794.0,5688.93994140625,5.608007907867432,3.1710925102233887,15.19999885559082,14.0,7.400000095367432,18.0,10.344688415527344,-0.003519731108099222,,,,,170.0,147.78619384765625,,,301.0,,,32.0,,,,,,,,,,,,,0.0,,1.0,5709.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.125791072845459,0.0,,,,4960.0,,,,,3.1826086044311523,,,""
11708724291,"Jun 12, 2024, 10:55:38 PM",Afternoon Run,Run,,2780,7.97,171.0,54,false,,,activities/12491805342.fit.gz,,,2780.0,2780.0,7977.0,4.701952934265137,2.869424343109131,0.0,0.0,0.0,0.0,0.0,0.0,,,,,171.0,146.23345947265625,,,446.0,,,54.0,,,,,,,,,,,,,0.0,,1.0,7977.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.869424343109131,0.0,,,,6648.0,,,,,,,,""
11708724294,"Jun 11, 2024, 11:12:54 PM",Evening Run,Run,,1974,4.56,162.0,12,false,,,activities/12491805344.fit.gz,,,1974.0,1974.0,4559.6201171875,3.356005907058716,2.309838056564331,0.0,0.0,0.0,0.0,0.0,0.0,,,,,162.0,127.70972442626953,,,244.0,,,12.0,,,,,,,,,,,,,0.0,,1.0,4559.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.309838056564331,0.0,,,,4836.0,,,,,,,,""
11708724429,"Jun 13, 2024, 11:06:24 PM",Evening Run,Run,,4301,9.77,140.0,18,false,,,activities/12491805407.fit.gz,,,4301.0,4143.0,9775.6396484375,6.131640434265137,2.359555721282959,21.799999237060547,24.0,12.0,16.799999237060547,9.201728820800781,-0.006048061419278383,,,,,140.0,131.73959350585938,,,568.0,,,18.0,,,,,,,,,,,,,0.0,,1.0,9976.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.272876024246216,9494.599609375,,,,11374.0,,,,,2.408085823059082,,,""
11708724463,"Jun 15, 2024, 9:32:29 PM",Afternoon Run,Run,,11115,24.24,139.0,45,false,,,activities/12491805370.fit.gz,,,11115.0,10839.0,24243.580078125,4.130696773529053,2.236698865890503,45.400001525878906,45.599998474121094,14.199999809265137,21.0,7.845743179321289,0.004932114854454994,,,,,139.0,128.65545654296875,,,1386.0,,,45.0,,,,,,,,,,,,,0.0,,1.0,24464.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.1811587810516357,23963.19921875,,,,28874.0,,,,,2.2570717334747314,,,""
11708724520,"Jun 14, 2024, 11:54:48 PM",Evening Run,Run,,4154,9.71,140.0,18,false,,,activities/12491805517.fit.gz,,,4154.0,4021.0,9715.9501953125,3.7394251823425293,2.416301965713501,28.200000762939453,28.600000381469727,16.0,21.799999237060547,5.9821858406066895,-0.004111237823963165,,,,,140.0,132.59762573242188,,,505.0,,,18.0,,,,,,,,,,,,,0.0,,1.0,9784.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.3389384746551514,9621.099609375,,,,10770.0,,,,,2.4333748817443848,,,""
11708724552,"Jun 10, 2024, 10:53:41 PM",Afternoon Run,Run,,4130,9.74,140.0,18,false,,,activities/12491805562.fit.gz,,,4130.0,4066.0,9740.75,4.617968559265137,2.3956592082977295,19.799999237060547,20.600000381469727,12.199999809265137,16.399999618530273,5.8732380867004395,0.01227287296205759,,,,,140.0,131.20860290527344,,,504.0,,,18.0,,,,,,,,,,,,,0.0,,1.0,9826.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.358535051345825,9306.5,,,,11028.0,,,,,2.4167239665985107,,,""
11708724811,"Jun 6, 2024, 10:40:34 PM",Afternoon Run,Run,,236,0.55,128.0,0,false,,,activities/12491805860.fit.gz,,,236.0,232.0,553.8699951171875,3.3739991188049316,2.3873705863952637,0.0,0.0,13.800000190734863,15.600000381469727,6.103766918182373,-0.1444382667541504,,,,,128.0,118.6709976196289,,,27.0,,,0.0,,,,,,,,,,,,,0.0,,1.0,554.7000122070312,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.3469066619873047,265.5,,,,626.0,,,,,2.3909482955932617,,,""
11708724875,"Jun 7, 2024, 11:10:11 PM",Evening Run,Run,,3646,8.05,143.0,19,false,,,activities/12491805915.fit.gz,,,3646.0,3581.0,8052.2099609375,3.454000949859619,2.2485926151275635,11.200000762939453,12.800000190734863,13.399999618530273,17.200000762939453,8.565221786499023,0.012434903532266617,,,,,143.0,132.12747192382812,,,404.0,,,19.0,,,,,,,,,,,,,0.0,,1.0,8084.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.208505153656006,7461.7001953125,,,,9184.0,,,,,2.2576653957366943,,,""
11708724892,"Jun 8, 2024, 9:46:39 PM",Afternoon Run,Run,,8970,19.46,144.0,44,false,,,activities/12491805877.fit.gz,,,8970.0,8805.0,19460.6796875,3.3919920921325684,2.2101850509643555,35.19999694824219,35.599998474121094,14.800000190734863,20.399999618530273,7.504573345184326,0.0030755260959267616,,,,,144.0,132.8795928955078,,,1114.0,,,44.0,,,,,,,,,,,,,0.0,,1.0,19622.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.169529438018799,19260.80078125,,,,23210.0,,,,,2.228506565093994,,,""
11708724958,"Jun 6, 2024, 12:22:14 AM",Evening Run,Run,,2498,6.75,169.0,23,false,,,activities/12491805974.fit.gz,,,2498.0,2484.0,6752.14013671875,3.9219970703125,2.7182528972625732,39.79999923706055,39.400001525878906,6.0,17.200000762939453,10.704927444458008,-0.002968831919133663,,,,,169.0,138.46710205078125,,,347.0,,,23.0,,,,,,,,,,,,,0.0,,1.0,6803.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7030184268951416,0.0,,,,6836.0,,,,,2.7390096187591553,,,""
11708725020,"Jun 3, 2024, 11:12:16 PM",Evening Run,Run,,4294,9.69,132.0,17,false,,,activities/12491806044.fit.gz,,,4294.0,4289.0,9697.3203125,3.1160004138946533,2.260974645614624,25.600000381469727,26.399999618530273,11.399999618530273,15.800000190734863,9.999990463256836,-0.002062431303784251,,,,,132.0,125.93041229248047,,,481.0,,,17.0,,,,,,,,,,,,,0.0,,1.0,9762.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.2583420276641846,9383.400390625,,,,11490.0,,,,,2.2761948108673096,,,""
