Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
1902106357,"Oct 11, 2018, 9:37:14 PM",Afternoon Run,Run,,6042,20.24,156.0,48,false,,,activities/2036544804.fit.gz,0.0,,6042.0,6031.0,20248.19921875,5.0,,203.72340393066406,,192.39999389648438,320.8999938964844,21.5,0.019754841923713684,,,102.0,94.41606903076172,156.0,135.2563934326172,,,1092.0,,,48.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1902121377,"Aug 21, 2018, 10:53:37 PM",Evening Run,Run,,83,0.34,156.0,1,false,,,activities/2036544755.fit.gz,0.0,,83.0,83.0,340.8999938964844,5.0,,0.0,,,,0.0,0.0,,,103.0,99.53947448730469,156.0,147.18072509765625,,,19.0,,,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1902121391,"Aug 21, 2018, 10:31:34 PM",Evening Run,Run,,84,0.31,151.0,1,false,,,activities/2036544752.fit.gz,0.0,,84.0,84.0,315.1000061035156,4.300000190734863,,0.0,,,,0.0,0.0,,,98.0,95.81818389892578,151.0,149.11904907226562,,,20.0,,,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1902121400,"Aug 21, 2018, 10:27:20 PM",Evening Run,Run,,89,0.30,151.0,0,false,,,activities/2036544759.fit.gz,0.0,,89.0,89.0,308.8999938964844,4.099999904632568,,0.0,,,,0.0,0.0,,,96.0,92.40243530273438,151.0,136.53932189941406,,,18.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1902121416,"Sep 3, 2018, 11:54:25 AM",Morning Run,Run,,35,0.20,152.0,0,false,,,activities/2036544763.fit.gz,0.0,,35.0,35.0,202.60000610351562,7.199999809265137,,2.539090871810913,,132.0,135.10000610351562,3.799999952316284,1.2339584827423096,,,110.0,110.0,152.0,148.22857666015625,,,8.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1902121442,"Sep 3, 2018, 11:56:52 AM",Morning Run,Run,,35,0.20,156.0,0,false,,,activities/2036544756.fit.gz,0.0,,35.0,35.0,199.5,6.5,,2.4209091663360596,,132.1999969482422,135.10000610351562,3.0999999046325684,1.203007459640503,,,110.0,108.0,156.0,152.39999389648438,,,8.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1902121460,"Aug 21, 2018, 10:42:30 PM",Evening Run,Run,,185,0.76,158.0,2,false,,,activities/2036544760.fit.gz,0.0,,185.0,185.0,761.9000244140625,4.5,,0.0,,,,0.0,0.0,,,102.0,99.56179809570312,158.0,143.88108825683594,,,41.0,,,2.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1902121462,"Sep 3, 2018, 11:51:50 AM",Morning Run,Run,,36,0.20,155.0,0,false,,,activities/2036544765.fit.gz,0.0,,36.0,36.0,200.10000610351562,6.599999904632568,,2.4833333492279053,,132.10000610351562,135.10000610351562,3.5,1.0994502305984497,,,110.0,105.0,155.0,143.11111450195312,,,8.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1902121477,"Sep 3, 2018, 11:35:38 AM",Morning Run,Run,,39,0.20,137.0,0,false,,,activities/2036544769.fit.gz,0.0,,39.0,39.0,199.0,5.699999809265137,,2.5333333015441895,,132.10000610351562,135.10000610351562,3.4000000953674316,1.2562813758850098,,,103.0,100.78125,137.0,134.3333282470703,,,8.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1902121484,"Sep 3, 2018, 12:04:14 PM",Morning Run,Run,,1022,3.12,164.0,20,false,,,activities/2036544771.fit.gz,0.0,,1022.0,1022.0,3121.10009765625,3.700000047683716,,51.60615158081055,,135.1999969482422,187.3000030517578,10.699999809265137,1.656467318534851,,,108.0,93.4275894165039,164.0,148.6457977294922,,,236.0,,,20.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
